1670326921,7.00
1670327281,7.33
1670327641,8.02
1670328003,7.94
1670328721,6.83
1670329081,6.49
1670329442,6.48
1670329801,6.65
1670330161,6.71
1670330521,6.90
1670330881,6.98
1670331241,7.18
1670331601,7.56
1670331961,7.50
1670332321,7.31
1670332681,7.11
1670333041,6.86
1670333401,6.75
1670333761,6.71,50.457368, 3.925482
1670334124,6.59,50.457368, 3.925481
1670334481,6.69,50.457358, 3.925461
1670334841,6.74,50.457352, 3.925472
1670335201,6.65,50.457334, 3.925475
1670335561,6.66,50.457328, 3.925480
1670335921,6.74,50.457324, 3.925479
1670336281,6.77,50.457321, 3.925471
1670336641,6.68,50.457315, 3.925469
1670337000,6.57,50.457317, 3.925469
1670337360,6.54,50.457315, 3.925468
1670337721,6.51,50.457313, 3.925470
1670338080,6.32,50.457313, 3.925471
1670338440,6.05,50.457311, 3.925472
1670338800,5.79,50.457311, 3.925533
1670339160,5.55,50.457310, 3.925521
1670339520,5.41,50.457310, 3.925512
1670339880,5.33,50.457312, 3.925505
1670340240,5.22,50.457312, 3.925503
1670340600,5.12,50.457310, 3.925502
1670340960,5.06,50.457312, 3.925492
1670341320,4.91,50.457310, 3.925492
1670341680,4.80,50.457311, 3.925491
1670342040,4.74,50.457311, 3.925491
1670342400,4.69,50.457311, 3.925488
1670342760,4.68,50.457309, 3.925485
1670343120,4.65,50.457308, 3.925486
1670343480,4.64,50.457306, 3.925486
1670343840,4.61,50.457307, 3.925488
1670344200,4.61,50.457307, 3.925492
1670344560,4.60,50.457308, 3.925492
1670344920,4.56,50.457311, 3.925492
1670345280,4.55,50.457312, 3.925489
1670345640,4.53,50.457313, 3.925487
1670346000,4.48,50.457313, 3.925486
1670346360,4.45,50.457312, 3.925483
1670346720,4.41,50.457313, 3.925481
1670347080,4.38,50.457311, 3.925481
1670347440,4.40,50.457309, 3.925483
1670347800,4.43,50.457307, 3.925483
1670348160,4.45,50.457304, 3.925483
1670348520,4.47,50.457304, 3.925484
1670348880,4.50,50.457304, 3.925483
1670349240,4.47,50.457304, 3.925482
1670349599,4.49,50.457304, 3.925481
1670349959,4.50,50.457304, 3.925479
1670350319,4.49,50.457304, 3.925478
1670350679,4.46,50.457305, 3.925477
1670351039,4.43,50.457306, 3.925476
1670351399,4.39,50.457307, 3.925474
1670351759,4.41,50.457308, 3.925473
1670352119,4.41,50.457307, 3.925473
1670352479,4.44,50.457306, 3.925474
1670352839,4.44,50.457304, 3.925473
1670353199,4.46,50.457302, 3.925473
1670353558,4.47,50.457301, 3.925472
1670353918,4.44,50.457300, 3.925471
1670354278,4.44,50.457298, 3.925472
1670354638,4.40,50.457296, 3.925472
1670354999,4.34,50.457294, 3.925472
1670355358,4.24,50.457293, 3.925471
1670355718,4.14,50.457292, 3.925470
1670356078,3.99,50.457327, 3.925358
1670356438,3.85,50.457330, 3.925353
1670356798,3.78,50.457327, 3.925355
1670357159,3.63,50.457320, 3.925366
1670357518,3.62,50.457317, 3.925370
1670357878,3.62,50.457317, 3.925370
1670358238,3.66,50.457315, 3.925367
1670358598,3.67,50.457323, 3.925397
1670358958,3.71,50.457317, 3.925408
1670359318,3.72,50.457311, 3.925412
1670359678,3.67,50.457306, 3.925410
1670360038,3.73,50.457301, 3.925415
1670360398,3.69,50.457295, 3.925419
1670360758,3.66,50.457295, 3.925420
1670361122,3.61,50.457294, 3.925419
1670361482,3.54,50.457294, 3.925423
1670361842,3.50,50.457293, 3.925423
1670362202,3.53,50.457294, 3.925424
1670362562,3.54,50.457296, 3.925420
1670362922,3.56,50.457295, 3.925424
1670363282,3.51,50.457296, 3.925424
1670363642,3.55,50.457296, 3.925422
1670364002,3.56,50.457297, 3.925421
1670364362,3.54,50.457297, 3.925423
1670364722,3.51,50.457297, 3.925427
1670365082,3.46,50.457295, 3.925429
1670365442,3.50,50.457297, 3.925429
1670365802,3.53,50.457296, 3.925426
1670366162,3.54,50.457296, 3.925423
1670366522,3.55,50.457297, 3.925421
1670366882,3.57,50.457298, 3.925425
1670367242,3.54,50.457325, 3.925396
1670367602,3.51,50.457323, 3.925406
1670367962,3.46,50.457320, 3.925409
1670368322,3.49,50.457318, 3.925409
1670368682,3.55,50.457315, 3.925409
1670369042,3.61,50.457313, 3.925411
1670369402,3.70,50.457311, 3.925417
1670369762,3.76,50.457309, 3.925423
1670370122,3.77,50.457307, 3.925426
1670370482,3.78,50.457305, 3.925428
1670370842,3.75,50.457306, 3.925425
1670371202,3.72,50.457303, 3.925426
1670371562,3.72,50.457301, 3.925425
1670371922,3.72,50.457298, 3.925424
1670372282,3.76,50.457295, 3.925423
1670372642,3.76,50.457295, 3.925420
1670373005,3.77,50.457294, 3.925423
1670373365,3.74,50.457294, 3.925425
1670373722,3.74,50.457293, 3.925426
1670374082,3.73,50.457294, 3.925426
1670374442,3.73,50.457295, 3.925426
1670374802,3.70,50.457295, 3.925426
1670375162,3.71,50.457295, 3.925427
1670375522,3.74,50.457294, 3.925428
1670375882,3.72,50.457293, 3.925429
1670376242,3.68,50.457293, 3.925428
1670376602,3.68,50.457293, 3.925429
1670376962,3.62,50.457291, 3.925429
1670377325,3.63,50.457290, 3.925430
1670377681,3.63,50.457290, 3.925430
1670378041,3.65,50.457290, 3.925429
1670378405,3.68,50.457289, 3.925429
1670378761,3.73,50.457288, 3.925430
1670379120,3.75,50.457288, 3.925430
1670379480,3.76,50.457288, 3.925430
1670379840,3.73,50.457287, 3.925432
1670380200,3.69,50.457286, 3.925433
1670380560,3.67,50.457285, 3.925435
1670380920,3.62,50.457284, 3.925436
1670381280,3.61,50.457287, 3.925439
1670381640,3.52,50.457301, 3.925434
1670382000,3.49,50.457302, 3.925450
1670382360,3.46,50.457305, 3.925480
1670382720,3.45,50.457306, 3.925488
1670383080,3.46,50.457292, 3.925528
1670383440,3.47,50.457287, 3.925530
1670383800,3.49,50.457290, 3.925530
1670384160,3.51,50.457291, 3.925528
1670384520,3.54,50.457290, 3.925531
1670384880,3.56,50.457289, 3.925532
1670385240,3.59,50.457285, 3.925532
1670385600,3.55,50.457284, 3.925528
1670385960,3.55,50.457284, 3.925526
1670386320,3.57,50.457286, 3.925506
1670386680,3.60,50.457291, 3.925512
1670387040,3.62,50.457290, 3.925519
1670387400,3.66,50.457309, 3.925507
1670387760,3.68,50.457308, 3.925496
1670388120,3.72,50.457303, 3.925486
1670388480,3.74,50.457306, 3.925474
1670388840,3.78,50.457309, 3.925469
1670389200,3.81,50.457308, 3.925466
1670389560,3.82,50.457306, 3.925473
1670389920,3.85,50.457301, 3.925488
1670390280,3.81,50.457327, 3.925482
1670390640,3.79,50.457319, 3.925484
1670391000,3.74,50.457296, 3.925498
1670391360,3.71,50.457292, 3.925495
1670391720,3.77,50.457299, 3.925488
1670392080,3.81,50.457304, 3.925482
1670392440,3.81,50.457308, 3.925481
1670392800,3.82,50.457309, 3.925483
1670393160,3.79,50.457308, 3.925482
1670393520,3.78,50.457306, 3.925476
1670393880,3.78,50.457308, 3.925472
1670394240,3.79,50.457309, 3.925471
1670394600,3.81,50.457312, 3.925470
1670394960,3.82,50.457312, 3.925471
1670395320,3.78,50.457308, 3.925473
1670395680,3.80,50.457305, 3.925472
1670396040,3.81,50.457330, 3.925478
1670396400,3.80,50.457327, 3.925483
1670396759,3.78,50.457321, 3.925486
1670397120,3.77,50.457319, 3.925481
1670397479,3.76,50.457314, 3.925481
1670397839,3.77,50.457312, 3.925486
1670398199,3.82,50.457305, 3.925497
1670398559,3.85,50.457301, 3.925508
1670398923,3.87,50.457299, 3.925506
1670399279,3.89,50.457296, 3.925501
1670399639,3.92,50.457297, 3.925498
1670399999,3.94,50.457297, 3.925496
1670400359,3.96,50.457295, 3.925497
1670400719,3.98,50.457293, 3.925494
1670401079,4.03,50.457290, 3.925497
1670401439,4.16,50.457288, 3.925499
1670401799,4.22,50.457289, 3.925499
1670402159,4.32,50.457289, 3.925496
1670402519,4.37,50.457291, 3.925494
1670402879,4.46,50.457291, 3.925493
1670403239,4.66,50.457293, 3.925491
1670403599,4.79,50.457293, 3.925490
1670403959,4.75,50.457294, 3.925490
1670404319,4.80,50.457294, 3.925491
1670404679,4.87,50.457295, 3.925491
1670405039,4.98,50.457295, 3.925491
1670405399,5.07,50.457294, 3.925491
1670405759,5.22,50.457293, 3.925492
1670406119,5.42,50.457292, 3.925493
1670406479,5.54,50.457293, 3.925495
1670406839,5.75,50.457293, 3.925495
1670407199,5.84,50.457294, 3.925494
1670407559,5.93,50.457294, 3.925494
1670407919,5.96,50.457295, 3.925493
1670408279,5.98,50.457296, 3.925491
1670408639,6.16,50.457296, 3.925491
1670408999,6.36,50.457296, 3.925490
1670409359,6.52,50.457297, 3.925489
1670409719,6.57,50.457296, 3.925488
1670410079,6.48,50.457295, 3.925488
1670410439,6.39,50.457294, 3.925488
1670410799,6.36,50.457294, 3.925489
1670411159,6.41,50.457293, 3.925490
1670411518,6.40,50.457291, 3.925490
1670411878,6.31,50.457291, 3.925491
1670412238,6.23,50.457290, 3.925491
1670412598,6.23,50.457298, 3.925462
1670412958,6.47,50.457302, 3.925467
1670413318,6.83,50.457304, 3.925475
1670413678,7.50,50.457311, 3.925479
1670414038,7.71,50.457315, 3.925480
1670414398,7.25,50.457317, 3.925474
1670414758,7.08,50.457317, 3.925464
1670415118,7.15,50.457313, 3.925466
1670415478,7.06,50.457311, 3.925466
1670415838,7.07,50.457310, 3.925468
1670416198,7.11,50.457309, 3.925463
1670416557,7.01,50.457308, 3.925446
1670416918,6.98,50.457302, 3.925451
1670417277,6.97,50.457302, 3.925455
1670417637,7.09,50.457300, 3.925458
1670417998,7.37,50.457302, 3.925458
1670418357,7.62,50.457304, 3.925455
1670418717,7.89,50.457304, 3.925458
1670419077,8.24,50.457307, 3.925459
1670419437,8.72,50.457309, 3.925459
1670419797,8.94,50.457313, 3.925461
1670420158,8.54,50.457315, 3.925458
1670420517,8.11,50.457319, 3.925459
1670420877,7.75,50.457318, 3.925465
